,home_team.Rank,home_team. age,home_team.Total value,home_team.Points,home_Pl,home_Age,home_MP,home_Starts,home_Min,home_90s,home_Gls,home_Ast,home_G-PK,home_PK,home_PKatt,home_CrdY,home_CrdR,home_Gls.1,home_Ast.1,home_G+A,home_G-PK.1,home_G+A-PK
Germany,11,26.9,773500000.0,1648,20.833333333333336,26.333333333333336,3.8333333333333335,42.16666666666667,355.0,3.95,8.333333333333334,4.0,8.166666666666666,0.1666666666666666,0.3333333333333333,2.166666666666667,0.3333333333333333,2.0516666666666667,1.2066666666666668,3.255,2.03,3.2333333333333334
Germany,11,26.9,773500000.0,1648,20.833333333333336,26.333333333333336,3.8333333333333335,42.16666666666667,355.0,3.95,8.333333333333334,4.0,8.166666666666666,0.1666666666666666,0.3333333333333333,2.166666666666667,0.3333333333333333,2.0516666666666667,1.2066666666666668,3.255,2.03,3.2333333333333334
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Georgia,86,26.7,39100000.0,1269,28.0,26.4,3.0,33.0,270.0,3.0,2.5,2.0,2.5,0.0,0.0,7.0,1.0,0.75,0.625,1.375,0.75,1.375
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Israel,77,27.9,43950000.0,1307,21.0,27.8,2.0,22.0,180.0,2.0,2.5,2.0,2.5,0.0,0.5,1.5,0.0,1.25,1.0,2.25,1.25,2.25
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
Italy,6,27.9,856000000.0,1741,22.833333333333336,27.71666666666667,2.333333333333333,25.666666666666664,210.0,2.333333333333333,5.333333333333334,3.333333333333333,4.75,0.5833333333333333,0.5833333333333333,2.333333333333333,0.25,2.6666666666666665,1.8341666666666667,4.498333333333333,2.4175,4.2491666666666665
